inertia_k-means++; inertia_caseiro; inertia_k-means
1829.4384444692516; 1827.4061962257956; 1829.7545414483852
1828.6346133550624; 1831.3760766389935; 1827.7803093468872
1817.9629957300306; 1829.9625326885025; 1834.7665860810212
1822.6650101359485; 1835.195220624055; 1834.3880657121838
1821.6351081521489; 1834.405785217369; 1843.6977380274323
