inertia_k-means++; n_iter_k-means++; inertia_caseiro; n_iter_caseiro;inertia_k-means; n_iter_k-means
1827.6427388505476; 14; 1835.7290156915235; 19; 1839.7109694912788; 12
1828.5171238206601; 20; 1832.1859037208444; 15; 1833.284671212212; 30
1849.9571385380311; 14; 1839.5784498378882; 16; 1837.3342963137034; 14
1829.8532598271693; 21; 1831.6255950366995; 15; 1847.4821509756068; 13
