inertia_k-means++; inertia_caseiro; inertia_k-means
1830.331399291763; 1847.991602876105; 1835.6450848801192
1832.9355133488991; 1829.6385236667702; 1842.3398456901982
1823.5740206473388; 1832.9862780387216; 1828.2997202965546
